content_id,seed,metric,previous_value,v2_value,absolute_difference,tolerance,match
content_080,20260718,residual_reconstruction_std_relative_error,4.928630418283257e-06,4.928630418283257e-06,0.0,1e-12,True
content_080,20260718,residual_reconstruction_mean_error_dn,0.0001732865348458,0.000173286534845829,2.9002408113987244e-17,1e-12,True
content_080,20260719,residual_mean_dn,-0.0791520815902403,-0.07915208159024034,4.163336342344337e-17,1e-12,True
content_080,20260719,residual_std_dn,79.5224288058453,79.5224288058453,0.0,1e-12,True
content_080,20260719,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260719,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260719,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260719,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260719,brightness_difference_dn,-0.0781238079071044,-0.07812380790710449,9.71445146547012e-17,1e-12,True
content_080,20260719,gradient_energy_ratio,1.002519397000705,1.002519397000705,0.0,1e-12,True
content_080,20260719,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_080,20260719,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_080,20260719,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_080,20260719,residual_reconstruction_std_relative_error,2.623512142579549e-06,2.6235121425795486e-06,4.235164736271502e-22,1e-12,True
content_080,20260719,residual_reconstruction_mean_error_dn,0.000307529233396,0.0003075292333960533,5.328853677766254e-17,1e-12,True
