reference,strategy,pair_key,folder,condition_score,psnr,psnr_gain,ssim,ssim_gain,residual_mean,residual_std,gradient_ratio_to_noisy,removed_residual_std,is_primary_strategy
reference_a_odd,always_noisy,folder_4_frame_141,4,0.21410977628794203,53.734141821233194,0.0,0.9954971731422368,0.0,8.45477552502416e-06,0.0020572601351886988,1.0,0.0,0
reference_a_odd,always_p99,folder_4_frame_141,4,0.21410977628794203,53.778057476854414,0.043915655621219685,0.9955391598120932,4.198666985633093e-05,8.817733760224655e-05,0.00204500206746161,0.9949003023571861,4.984117185813375e-05,0
reference_a_odd,always_physical,folder_4_frame_141,4,0.21410977628794203,54.11284456862818,0.378702747394982,0.9959028968097333,0.0004057236674964715,-6.303877307800576e-05,0.0019684990402311087,0.9683647813833088,0.0001583401026437059,0
reference_a_odd,lofo_best_hard,folder_4_frame_141,4,0.21410977628794203,54.11284456862818,0.378702747394982,0.9959028968097333,0.0004057236674964715,-6.303877307800576e-05,0.0019684990402311087,0.9683647813833088,0.0001583401026437059,0
reference_a_odd,lofo_best_linear,folder_4_frame_141,4,0.21410977628794203,54.11284456862818,0.378702747394982,0.9959028968097333,0.0004057236674964715,-6.303877307800576e-05,0.0019684990402311087,0.9683647813833088,0.0001583401026437059,1
reference_b_even,always_noisy,folder_4_frame_141,4,0.21410977628794203,53.74010846147469,0.0,0.9955005255370816,0.0,2.4460737222398166e-06,0.002055863384157419,1.0,0.0,0
reference_b_even,always_p99,folder_4_frame_141,4,0.21410977628794203,53.78516020071699,0.04505173924229666,0.9955431461063252,4.2620569243645434e-05,8.216862624976784e-05,0.002043577842414379,0.9949003023571861,4.984117185813375e-05,0
reference_b_even,always_physical,folder_4_frame_141,4,0.21410977628794203,54.11901414958897,0.3789056881142798,0.9959058196223685,0.00040529408528688915,-6.904749170644209e-05,0.0019668980967253447,0.9683647813833088,0.0001583401026437059,0
reference_b_even,lofo_best_hard,folder_4_frame_141,4,0.21410977628794203,54.11901414958897,0.3789056881142798,0.9959058196223685,0.00040529408528688915,-6.904749170644209e-05,0.0019668980967253447,0.9683647813833088,0.0001583401026437059,0
reference_b_even,lofo_best_linear,folder_4_frame_141,4,0.21410977628794203,54.11901414958897,0.3789056881142798,0.9959058196223685,0.00040529408528688915,-6.904749170644209e-05,0.0019668980967253447,0.9683647813833088,0.0001583401026437059,1
reference_a_odd,always_noisy,folder_4_frame_151,4,0.21410977628794203,53.681926584752276,0.0,0.9954847799913421,0.0,3.108718738076277e-05,0.002069448586553335,1.0,0.0,0
reference_a_odd,always_p99,folder_4_frame_151,4,0.21410977628794203,53.720218587441735,0.03829200268945954,0.9955239904018293,3.921041048715601e-05,0.00011091322812717408,0.002057590987533331,0.9948873463688773,4.9799156840890646e-05,0
reference_a_odd,always_physical,folder_4_frame_151,4,0.21410977628794203,54.052074890786734,0.3701483060344586,0.9958876149976562,0.0004028350063141062,-4.0401602745987475e-05,0.001982924295589328,0.9682810608621585,0.0001580531388754025,0
reference_a_odd,lofo_best_hard,folder_4_frame_151,4,0.21410977628794203,54.052074890786734,0.3701483060344586,0.9958876149976562,0.0004028350063141062,-4.0401602745987475e-05,0.001982924295589328,0.9682810608621585,0.0001580531388754025,0
reference_a_odd,lofo_best_linear,folder_4_frame_151,4,0.21410977628794203,54.052074890786734,0.3701483060344586,0.9958876149976562,0.0004028350063141062,-4.0401602745987475e-05,0.001982924295589328,0.9682810608621585,0.0001580531388754025,1
reference_b_even,always_noisy,folder_4_frame_151,4,0.21410977628794203,53.69680889999532,0.0,0.9954972327599183,0.0,2.507848694222048e-05,0.0020659868605434895,1.0,0.0,0
reference_b_even,always_p99,folder_4_frame_151,4,0.21410977628794203,53.73626268627084,0.03945378627552287,0.9955370385482577,3.980578833939763e-05,0.00010490450949873775,0.0020540982950478792,0.9948873463688773,4.9799156840890646e-05,0
reference_b_even,always_physical,folder_4_frame_151,4,0.21410977628794203,54.06768456999573,0.3708756700004088,0.9958993943382262,0.00040216157830785804,-4.6410306822508574e-05,0.001979230437427759,0.9682810608621585,0.0001580531388754025,0
reference_b_even,lofo_best_hard,folder_4_frame_151,4,0.21410977628794203,54.06768456999573,0.3708756700004088,0.9958993943382262,0.00040216157830785804,-4.6410306822508574e-05,0.001979230437427759,0.9682810608621585,0.0001580531388754025,0
reference_b_even,lofo_best_linear,folder_4_frame_151,4,0.21410977628794203,54.06768456999573,0.3708756700004088,0.9958993943382262,0.00040216157830785804,-4.6410306822508574e-05,0.001979230437427759,0.9682810608621585,0.0001580531388754025,1
reference_a_odd,always_noisy,folder_4_frame_161,4,0.21410977628794203,53.598717389720115,0.0,0.9954425929234608,0.0,-6.0818969359388575e-05,0.0020887195132672787,1.0,0.0,0
reference_a_odd,always_p99,folder_4_frame_161,4,0.21410977628794203,53.64993997743766,0.05122258771754673,0.9954933427713866,5.0749847925746217e-05,1.860858901636675e-05,0.0020772346761077642,0.9948597995794538,5.004057675250806e-05,0
reference_a_odd,always_physical,folder_4_frame_161,4,0.21410977628794203,53.946484359083996,0.34776696936388163,0.9958277264304589,0.0003851335069980921,-0.00013234293146524578,0.002003226662054658,0.9685834015660031,0.00015704784891568124,0
reference_a_odd,lofo_best_hard,folder_4_frame_161,4,0.21410977628794203,53.946484359083996,0.34776696936388163,0.9958277264304589,0.0003851335069980921,-0.00013234293146524578,0.002003226662054658,0.9685834015660031,0.00015704784891568124,0
reference_a_odd,lofo_best_linear,folder_4_frame_161,4,0.21410977628794203,53.946484359083996,0.34776696936388163,0.9958277264304589,0.0003851335069980921,-0.00013234293146524578,0.002003226662054658,0.9685834015660031,0.00015704784891568124,1
reference_b_even,always_noisy,folder_4_frame_161,4,0.21410977628794203,53.604939154938435,0.0,0.995445969180091,0.0,-6.682769162580371e-05,0.0020870387088507414,1.0,0.0,0
reference_b_even,always_p99,folder_4_frame_161,4,0.21410977628794203,53.65726193443415,0.05232277949571795,0.9954973372407827,5.13680606917255e-05,1.2599872206919827e-05,0.0020755294244736433,0.9948597995794538,5.004057675250806e-05,0
reference_b_even,always_physical,folder_4_frame_161,4,0.21410977628794203,53.95235960391887,0.34742044898043645,0.9958301154090933,0.00038414622900229123,-0.00013835163554176688,0.0020014599431306124,0.9685834015660031,0.00015704784891568124,0
reference_b_even,lofo_best_hard,folder_4_frame_161,4,0.21410977628794203,53.95235960391887,0.34742044898043645,0.9958301154090933,0.00038414622900229123,-0.00013835163554176688,0.0020014599431306124,0.9685834015660031,0.00015704784891568124,0
reference_b_even,lofo_best_linear,folder_4_frame_161,4,0.21410977628794203,53.95235960391887,0.34742044898043645,0.9958301154090933,0.00038414622900229123,-0.00013835163554176688,0.0020014599431306124,0.9685834015660031,0.00015704784891568124,1
reference_a_odd,always_noisy,folder_4_frame_171,4,0.21410977628794203,53.47112887737286,0.0,0.9953701472029685,0.0,-5.31252080691047e-05,0.0021198601461946964,1.0,0.0,0
reference_a_odd,always_p99,folder_4_frame_171,4,0.21410977628794203,53.52078713816566,0.04965826079279623,0.9954190187866351,4.887158366662092e-05,2.6370138584752567e-05,0.002108272397890687,0.9948899321582435,4.990815432392992e-05,0
reference_a_odd,always_physical,folder_4_frame_171,4,0.21410977628794203,53.80867350002131,0.3375446226484442,0.995757279955573,0.000387132752604491,-0.0001246636384166777,0.0020358869805932045,0.9687083072668845,0.00015693441673647612,0
reference_a_odd,lofo_best_hard,folder_4_frame_171,4,0.21410977628794203,53.80867350002131,0.3375446226484442,0.995757279955573,0.000387132752604491,-0.0001246636384166777,0.0020358869805932045,0.9687083072668845,0.00015693441673647612,0
reference_a_odd,lofo_best_linear,folder_4_frame_171,4,0.21410977628794203,53.80867350002131,0.3375446226484442,0.995757279955573,0.000387132752604491,-0.0001246636384166777,0.0020358869805932045,0.9687083072668845,0.00015693441673647612,1
reference_b_even,always_noisy,folder_4_frame_171,4,0.21410977628794203,53.47852567708236,0.0,0.9953751251941662,0.0,-5.9133919421583414e-05,0.0021178952883929014,1.0,0.0,0
reference_b_even,always_p99,folder_4_frame_171,4,0.21410977628794203,53.52929229924209,0.050766622159727604,0.9954246324464842,4.9507252318004014e-05,2.0361429051263258e-05,0.002106275176629424,0.9948899321582435,4.990815432392992e-05,0
reference_b_even,always_physical,folder_4_frame_171,4,0.21410977628794203,53.81560351665128,0.33707783956892,0.9957610121234199,0.000385886929253787,-0.00013067235704511404,0.002033880213275552,0.9687083072668845,0.00015693441673647612,0
reference_b_even,lofo_best_hard,folder_4_frame_171,4,0.21410977628794203,53.81560351665128,0.33707783956892,0.9957610121234199,0.000385886929253787,-0.00013067235704511404,0.002033880213275552,0.9687083072668845,0.00015693441673647612,0
reference_b_even,lofo_best_linear,folder_4_frame_171,4,0.21410977628794203,53.81560351665128,0.33707783956892,0.9957610121234199,0.000385886929253787,-0.00013067235704511404,0.002033880213275552,0.9687083072668845,0.00015693441673647612,1
reference_a_odd,always_noisy,folder_5_frame_101,5,2.3162410066131205,47.34761931214544,0.0,0.9843122272944181,0.0,-0.00038630416383966804,0.004274176899343729,1.0,0.0,0
reference_a_odd,always_p99,folder_5_frame_101,5,2.3162410066131205,47.437391587127436,0.08977227498199625,0.9845217045697865,0.0002094772753683527,-0.00022334397363010794,0.0042415945790708065,0.9956916907089388,0.00011452440958237275,0
reference_a_odd,always_physical,folder_5_frame_101,5,2.3162410066131205,49.06467833539601,1.7170590232505702,0.989978214678274,0.0056659873838558195,-0.000415680231526494,0.0034971938002854586,0.8607279975892254,0.0013724007876589894,0
reference_a_odd,lofo_best_hard,folder_5_frame_101,5,2.3162410066131205,49.06467833539601,1.7170590232505702,0.989978214678274,0.0056659873838558195,-0.000415680231526494,0.0034971938002854586,0.8607279975892254,0.0013724007876589894,0
reference_a_odd,lofo_best_linear,folder_5_frame_101,5,2.3162410066131205,49.06467833539601,1.7170590232505702,0.989978214678274,0.0056659873838558195,-0.000415680231526494,0.0034971938002854586,0.8607279975892254,0.0013724007876589894,1
reference_b_even,always_noisy,folder_5_frame_101,5,2.3162410066131205,47.362093724544785,0.0,0.984320482223908,0.0,-0.00037812296068295836,0.004267734009772539,1.0,0.0,0
reference_b_even,always_p99,folder_5_frame_101,5,2.3162410066131205,47.45141844550701,0.08932472096222455,0.9845293573232597,0.0002088750993517463,-0.0002151627413695678,0.004235155414789915,0.9956916907089388,0.00011452440958237275,0
reference_b_even,always_physical,folder_5_frame_101,5,2.3162410066131205,49.08710783782073,1.7250141132759467,0.9899886005033798,0.005668118279471779,-0.0004074990574736148,0.003489012597128749,0.8607279975892254,0.0013724007876589894,0
reference_b_even,lofo_best_hard,folder_5_frame_101,5,2.3162410066131205,49.08710783782073,1.7250141132759467,0.9899886005033798,0.005668118279471779,-0.0004074990574736148,0.003489012597128749,0.8607279975892254,0.0013724007876589894,0
