reference,strategy,folder,pair_count,mean_psnr_gain,std_psnr_gain,positive_pair_fraction,mean_ssim,mean_ssim_gain,mean_gradient_ratio_to_noisy,mean_residual_std,mean_removed_residual_std
ref25_q3,always_p99,1,8,0.018271130011561887,0.018729004903012464,0.875,0.9982307693593964,6.758970841361234e-06,0.9952180892058808,0.0012510062952060252,2.1399231400209828e-05
ref25_q3,always_p99,2,8,0.05941564674344768,0.04122329507494482,1.0,0.9994272756532412,1.0282150304227744e-05,0.9945710611258465,0.000697759234753903,2.259454481645662e-05
ref25_q3,always_p99,4,8,0.03532240285860766,0.012175132214297646,1.0,0.9955199251608511,3.968215990532431e-05,0.9948994013682344,0.0020375557069201022,4.998128179067862e-05
ref25_q3,always_p99,5,8,0.06692698561043997,0.007918332953271299,1.0,0.9839584093239899,0.00020654266121791776,0.9957013606375961,0.004501804010942578,0.00011455207641120069
ref25_q3,always_p99,7,8,0.042143262117776636,0.005559105840901016,1.0,0.9922962947625,9.022765564634105e-05,0.9950604202175236,0.0027794625784736127,6.763090459571686e-05
ref25_q3,always_p99,8,8,0.042495891249807904,0.009847390804396743,1.0,0.9935761013757094,7.218000662066737e-05,0.994974608342166,0.0024574898707214743,6.180261152621824e-05
ref25_q3,always_p99,9,8,0.034709113622709786,0.006341814563613715,1.0,0.9973429939501904,2.4729123917460738e-05,0.9946495872319061,0.0015326686698244885,3.6431997159525054e-05
ref25_q3,always_p99,10,8,0.027895919645415823,0.010149230915529814,1.0,0.9982929742624163,1.1294819189378025e-05,0.9945276421818936,0.0012186462408863008,2.990336497532553e-05
ref25_q3,always_p99,11,8,0.03765518815489166,0.02085977955910404,1.0,0.9989450621635463,9.636449721725504e-06,0.9944210800819628,0.0009544830609229393,2.664391740836436e-05
ref25_q3,always_p99,13,8,0.0029622136321716397,0.04488426907795835,0.5,0.9995481831525949,-1.918700237024673e-06,0.9946551887592154,0.0006155205628601834,2.4570964569647913e-05
ref25_q3,always_physical,1,8,-0.00091338355767423,0.025139931425734476,0.375,0.998221706511407,-2.303877148043809e-06,0.9992701401716482,0.0012541669275378808,6.86882702893854e-06
ref25_q3,always_physical,2,8,-0.14278294163728322,0.09386334744436296,0.0,0.999384561482827,-3.243202010999591e-05,0.9999998273371178,0.0007008366810623556,2.902403456461755e-10
ref25_q3,always_physical,4,8,0.38226107659689745,0.019774455542398883,1.0,0.995883058945709,0.0004028159447633378,0.968499752624852,0.0019607556314440444,0.00015756311404402368
ref25_q3,always_physical,5,8,1.51359081253044,0.2257528960022512,1.0,0.9893923151375207,0.005640448474748677,0.8613521399309083,0.003806353226536885,0.0013708085607504472
ref25_q3,always_physical,7,8,0.9775370677953257,0.09720935006380649,1.0,0.9939117937582062,0.001705726651352421,0.9165292071693869,0.0024968453217297792,0.000500234127684962
ref25_q3,always_physical,8,8,0.8152350525980179,0.028397173487273414,1.0,0.9946577801416578,0.0011538587725690996,0.9354080992471385,0.002249248937005177,0.00036219531830283813
ref25_q3,always_physical,9,8,0.06150133262556601,0.009286635390491424,1.0,0.9973543400075298,3.6075181256770006e-05,0.9943887924620137,0.0015277137426892295,3.0207131430870504e-05
ref25_q3,always_physical,10,8,0.0065395671434647085,0.01698121913025024,0.625,0.9982828024674861,1.123024259253036e-06,0.9988727280520499,0.001222568069351837,8.062829010668793e-06
ref25_q3,always_physical,11,8,-0.046707355766753444,0.040352641401840875,0.0,0.9989185628620407,-1.6862851783747135e-05,0.9999994576504732,0.0009590703120920807,9.349197793717678e-08
ref25_q3,always_physical,13,8,-0.03839807195454181,0.10992610213483318,0.5,0.9995429011972872,-7.200655544783996e-06,0.9999999558842716,0.0006181016797199845,1.1114974565740177e-10
ref25_q3,lofo_best_hard,1,8,0.018271130011561887,0.018729004903012464,0.875,0.9982307693593964,6.758970841361234e-06,0.9952180892058808,0.0012510062952060252,2.1399231400209828e-05
ref25_q3,lofo_best_hard,2,8,0.05941564674344768,0.04122329507494482,1.0,0.9994272756532412,1.0282150304227744e-05,0.9945710611258465,0.000697759234753903,2.259454481645662e-05
ref25_q3,lofo_best_hard,4,8,0.38226107659689745,0.019774455542398883,1.0,0.995883058945709,0.0004028159447633378,0.968499752624852,0.0019607556314440444,0.00015756311404402368
ref25_q3,lofo_best_hard,5,8,1.51359081253044,0.2257528960022512,1.0,0.9893923151375207,0.005640448474748677,0.8613521399309083,0.003806353226536885,0.0013708085607504472
ref25_q3,lofo_best_hard,7,8,0.9775370677953257,0.09720935006380649,1.0,0.9939117937582062,0.001705726651352421,0.9165292071693869,0.0024968453217297792,0.000500234127684962
ref25_q3,lofo_best_hard,8,8,0.8152350525980179,0.028397173487273414,1.0,0.9946577801416578,0.0011538587725690996,0.9354080992471385,0.002249248937005177,0.00036219531830283813
ref25_q3,lofo_best_hard,9,8,0.034709113622709786,0.006341814563613715,1.0,0.9973429939501904,2.4729123917460738e-05,0.9946495872319061,0.0015326686698244885,3.6431997159525054e-05
ref25_q3,lofo_best_hard,10,8,0.0065395671434647085,0.01698121913025024,0.625,0.9982828024674861,1.123024259253036e-06,0.9988727280520499,0.001222568069351837,8.062829010668793e-06
ref25_q3,lofo_best_hard,11,8,0.03765518815489166,0.02085977955910404,1.0,0.9989450621635463,9.636449721725504e-06,0.9944210800819628,0.0009544830609229393,2.664391740836436e-05
ref25_q3,lofo_best_hard,13,8,0.0029622136321716397,0.04488426907795835,0.5,0.9995481831525949,-1.918700237024673e-06,0.9946551887592154,0.0006155205628601834,2.4570964569647913e-05
ref25_q3,lofo_best_linear,1,8,0.018271130011561887,0.018729004903012464,0.875,0.9982307693593964,6.758970841361234e-06,0.9952180892058808,0.0012510062952060252,2.1399231400209828e-05
ref25_q3,lofo_best_linear,2,8,0.05941564674344768,0.04122329507494482,1.0,0.9994272756532412,1.0282150304227744e-05,0.9945710611258465,0.000697759234753903,2.259454481645662e-05
ref25_q3,lofo_best_linear,4,8,0.38226107659689745,0.019774455542398883,1.0,0.995883058945709,0.0004028159447633378,0.968499752624852,0.0019607556314440444,0.00015756311404402368
ref25_q3,lofo_best_linear,5,8,1.51359081253044,0.2257528960022512,1.0,0.9893923151375207,0.005640448474748677,0.8613521399309083,0.003806353226536885,0.0013708085607504472
ref25_q3,lofo_best_linear,7,8,0.9775370677953257,0.09720935006380649,1.0,0.9939117937582062,0.001705726651352421,0.9165292071693869,0.0024968453217297792,0.000500234127684962
ref25_q3,lofo_best_linear,8,8,0.8152350525980179,0.028397173487273414,1.0,0.9946577801416578,0.0011538587725690996,0.9354080992471385,0.002249248937005177,0.00036219531830283813
ref25_q3,lofo_best_linear,9,8,0.059585166012520396,0.0024584874108901393,1.0,0.9973552413712836,3.697654501058634e-05,0.994473662070216,0.0015298282232834026,2.747792973423202e-05
ref25_q3,lofo_best_linear,10,8,0.028813347833283487,0.009454830289352144,1.0,0.9982933731210348,1.1693677807955716e-05,0.9946359429726731,0.001218737568706274,2.9165845035095117e-05
ref25_q3,lofo_best_linear,11,8,0.03765518815489166,0.02085977955910404,1.0,0.9989450621635463,9.636449721725504e-06,0.9944210800819628,0.0009544830609229393,2.664391740836436e-05
ref25_q3,lofo_best_linear,13,8,0.0029622136321716397,0.04488426907795835,0.5,0.9995481831525949,-1.918700237024673e-06,0.9946551887592154,0.0006155205628601834,2.4570964569647913e-05
ref25_q4,always_noisy,1,8,0.0,0.0,0.0,0.9984163621839167,0.0,1.0,0.0011835353070637211,0.0
ref25_q4,always_noisy,2,8,0.0,0.0,0.0,0.9994209475465692,0.0,1.0,0.0006992279813857749,0.0
ref25_q4,always_noisy,4,8,0.0,0.0,0.0,0.9955708759227693,0.0,1.0,0.0020128745527472347,0.0
ref25_q4,always_noisy,5,8,0.0,0.0,0.0,0.9840841853102765,0.0,1.0,0.004278620122931898,0.0
ref25_q4,always_noisy,7,8,0.0,0.0,0.0,0.9923368238576886,0.0,1.0,0.0027146735519636422,0.0
ref25_q4,always_noisy,8,8,0.0,0.0,0.0,0.9935570060114414,0.0,1.0,0.002442789846099913,0.0
ref25_q4,always_noisy,9,8,0.0,0.0,0.0,0.9973291721525033,0.0,1.0,0.0015361567348008975,0.0
ref25_q4,always_noisy,10,8,0.0,0.0,0.0,0.9982829750896653,0.0,1.0,0.0012230628490215167,0.0
ref25_q4,always_noisy,11,8,0.0,0.0,0.0,0.998931044141173,0.0,1.0,0.0009607848624000326,0.0
ref25_q4,always_noisy,13,8,0.0,0.0,0.0,0.999548596987161,0.0,1.0,0.0006182444631122053,0.0
ref25_q4,always_p99,1,8,0.02691797964690057,0.02044543677016546,0.875,0.9984255301260474,9.16794213076666e-06,0.9952180892058808,0.0011784460803028196,2.1399231400209828e-05
ref25_q4,always_p99,2,8,0.059377617061361576,0.04143181594086245,1.0,0.9994311221407777,1.0174594208572918e-05,0.9945710611258465,0.0006961307517485693,2.259454481645662e-05
ref25_q4,always_p99,4,8,0.04053007283911114,0.012392409713539583,1.0,0.9956152836458354,4.440772306602003e-05,0.9948994013682344,0.002001748711336404,4.998128179067862e-05
ref25_q4,always_p99,5,8,0.05558921131676353,0.005759759706576661,1.0,0.9842830514325354,0.0001988661222588617,0.9957013606375961,0.004252372484188527,0.00011455207641120069
ref25_q4,always_p99,7,8,0.04947704531108155,0.005722278654290266,1.0,0.9924288710112255,9.204715353688941e-05,0.9950604202175236,0.0026988158642780036,6.763090459571686e-05
ref25_q4,always_p99,8,8,0.0428416644592744,0.010216621131314439,1.0,0.9936289424808099,7.193646936849707e-05,0.994974608342166,0.0024285536201205105,6.180261152621824e-05
ref25_q4,always_p99,9,8,0.03657924772751642,0.006374526974511342,1.0,0.9973546081097043,2.5435957201142e-05,0.9946495872319061,0.0015283724351320416,3.6431997159525054e-05
ref25_q4,always_p99,10,8,0.01839030587762469,0.010183001551119857,0.875,0.9982901386735695,7.163583904096216e-06,0.9945276421818936,0.0012169837718829513,2.990336497532553e-05
ref25_q4,always_p99,11,8,0.02649113972333339,0.020827984631655017,1.0,0.9989380188825581,6.974741385168404e-06,0.9944210800819628,0.0009565137443132699,2.664391740836436e-05
ref25_q4,always_p99,13,8,-0.005913480412139904,0.04473357328985628,0.5,0.9995450644017898,-3.532585371265884e-06,0.9946551887592154,0.0006156781673780642,2.4570964569647913e-05
ref25_q4,always_physical,1,8,-0.008136845321075725,0.028926514185065134,0.375,0.9984111655858529,-5.196598063916813e-06,0.9992701401716482,0.0011820976651506498,6.86882702893854e-06
ref25_q4,always_physical,2,8,-0.14236948421378592,0.09430115775751527,0.0,0.9993888480297011,-3.209951686813928e-05,0.9999998273371178,0.0006992278504185379,2.902403456461755e-10
ref25_q4,always_physical,4,8,0.3933127935771292,0.01776498107682737,1.0,0.9959668348396814,0.0003959589169121036,0.968499752624852,0.0019225242722313851,0.00015756311404402368
ref25_q4,always_physical,5,8,1.734729310590085,0.19868124289613376,1.0,0.9897355060033524,0.005651320693075806,0.8613521399309083,0.0035065553383901715,0.0013708085607504472
ref25_q4,always_physical,7,8,1.0434622314675144,0.08442411259658211,1.0,0.9940440552513581,0.0017072313936695865,0.9165292071693869,0.002406031300779432,0.000500234127684962
ref25_q4,always_physical,8,8,0.838654423768558,0.02168189741856392,1.0,0.9947117789823203,0.0011547729708789312,0.9354080992471385,0.0022170017764437944,0.00036219531830283813
ref25_q4,always_physical,9,8,0.06036604937441492,0.009369686556055806,1.0,0.9973644286269399,3.5256474436612395e-05,0.9943887924620137,0.00152340364002157,3.0207131430870504e-05
ref25_q4,always_physical,10,8,0.02203508850225866,0.017011593513790883,0.875,0.9982915366036967,8.561514031293904e-06,0.9988727280520499,0.0012208628322696313,8.062829010668793e-06
ref25_q4,always_physical,11,8,-0.03072961986433498,0.04045273415191701,0.375,0.9989180869508654,-1.2957190307555377e-05,0.9999994576504732,0.0009607840693206526,9.349197793717678e-08
ref25_q4,always_physical,13,8,-0.016954687083922337,0.11023486412498944,0.5,0.9995452463915822,-3.3505955788076802e-06,0.9999999558842716,0.0006182444194564596,1.1114974565740177e-10
ref25_q4,lofo_best_hard,1,8,0.02691797964690057,0.02044543677016546,0.875,0.9984255301260474,9.16794213076666e-06,0.9952180892058808,0.0011784460803028196,2.1399231400209828e-05
ref25_q4,lofo_best_hard,2,8,0.059377617061361576,0.04143181594086245,1.0,0.9994311221407777,1.0174594208572918e-05,0.9945710611258465,0.0006961307517485693,2.259454481645662e-05
ref25_q4,lofo_best_hard,4,8,0.3933127935771292,0.01776498107682737,1.0,0.9959668348396814,0.0003959589169121036,0.968499752624852,0.0019225242722313851,0.00015756311404402368
ref25_q4,lofo_best_hard,5,8,1.734729310590085,0.19868124289613376,1.0,0.9897355060033524,0.005651320693075806,0.8613521399309083,0.0035065553383901715,0.0013708085607504472
ref25_q4,lofo_best_hard,7,8,1.0434622314675144,0.08442411259658211,1.0,0.9940440552513581,0.0017072313936695865,0.9165292071693869,0.002406031300779432,0.000500234127684962
ref25_q4,lofo_best_hard,8,8,0.838654423768558,0.02168189741856392,1.0,0.9947117789823203,0.0011547729708789312,0.9354080992471385,0.0022170017764437944,0.00036219531830283813
ref25_q4,lofo_best_hard,9,8,0.03657924772751642,0.006374526974511342,1.0,0.9973546081097043,2.5435957201142e-05,0.9946495872319061,0.0015283724351320416,3.6431997159525054e-05
ref25_q4,lofo_best_hard,10,8,0.02203508850225866,0.017011593513790883,0.875,0.9982915366036967,8.561514031293904e-06,0.9988727280520499,0.0012208628322696313,8.062829010668793e-06
ref25_q4,lofo_best_hard,11,8,0.02649113972333339,0.020827984631655017,1.0,0.9989380188825581,6.974741385168404e-06,0.9944210800819628,0.0009565137443132699,2.664391740836436e-05
ref25_q4,lofo_best_hard,13,8,-0.005913480412139904,0.04473357328985628,0.5,0.9995450644017898,-3.532585371265884e-06,0.9946551887592154,0.0006156781673780642,2.4570964569647913e-05
ref25_q4,lofo_best_linear,1,8,0.02691797964690057,0.02044543677016546,0.875,0.9984255301260474,9.16794213076666e-06,0.9952180892058808,0.0011784460803028196,2.1399231400209828e-05
ref25_q4,lofo_best_linear,2,8,0.059377617061361576,0.04143181594086245,1.0,0.9994311221407777,1.0174594208572918e-05,0.9945710611258465,0.0006961307517485693,2.259454481645662e-05
ref25_q4,lofo_best_linear,4,8,0.3933127935771292,0.01776498107682737,1.0,0.9959668348396814,0.0003959589169121036,0.968499752624852,0.0019225242722313851,0.00015756311404402368
ref25_q4,lofo_best_linear,5,8,1.734729310590085,0.19868124289613376,1.0,0.9897355060033524,0.005651320693075806,0.8613521399309083,0.0035065553383901715,0.0013708085607504472
ref25_q4,lofo_best_linear,7,8,1.0434622314675144,0.08442411259658211,1.0,0.9940440552513581,0.0017072313936695865,0.9165292071693869,0.002406031300779432,0.000500234127684962
ref25_q4,lofo_best_linear,8,8,0.838654423768558,0.02168189741856392,1.0,0.9947117789823203,0.0011547729708789312,0.9354080992471385,0.0022170017764437944,0.00036219531830283813
ref25_q4,lofo_best_linear,9,8,0.05985937851010448,0.002450647880364275,1.0,0.9973660163354917,3.68441829885352e-05,0.994473662070216,0.0015255240286933258,2.747792973423202e-05
ref25_q4,lofo_best_linear,10,8,0.019946869454065208,0.009493156564770473,1.0,0.9982908327550568,7.857665391408641e-06,0.9946359429726731,0.0012170739937573671,2.9165845035095117e-05
ref25_q4,lofo_best_linear,11,8,0.02649113972333339,0.020827984631655017,1.0,0.9989380188825581,6.974741385168404e-06,0.9944210800819628,0.0009565137443132699,2.664391740836436e-05
ref25_q4,lofo_best_linear,13,8,-0.005913480412139904,0.04473357328985628,0.5,0.9995450644017898,-3.532585371265884e-06,0.9946551887592154,0.0006156781673780642,2.4570964569647913e-05
ref50_h1,always_noisy,1,8,0.0,0.0,0.0,0.9977668820354944,0.0,1.0,0.0014145098975859582,0.0
ref50_h1,always_noisy,2,8,0.0,0.0,0.0,0.9994212643026332,0.0,1.0,0.0006976778677199036,0.0
ref50_h1,always_noisy,4,8,0.0,0.0,0.0,0.9954058528773778,0.0,1.0,0.0020993840880692005,0.0
ref50_h1,always_noisy,5,8,0.0,0.0,0.0,0.9832145064721107,0.0,1.0,0.0050753477262333035,0.0
ref50_h1,always_noisy,7,8,0.0,0.0,0.0,0.9921020790211725,0.0,1.0,0.0029146271699573845,0.0
ref50_h1,always_noisy,8,8,0.0,0.0,0.0,0.9935064382045526,0.0,1.0,0.002514615305699408,0.0
ref50_h1,always_noisy,9,8,0.0,0.0,0.0,0.9973418606504353,0.0,1.0,0.001536433628643863,0.0
ref50_h1,always_noisy,10,8,0.0,0.0,0.0,0.9983036728832282,0.0,1.0,0.0012170785339549184,0.0
ref50_h1,always_noisy,11,8,0.0,0.0,0.0,0.9989532074963794,0.0,1.0,0.0009498094805167057,0.0
ref50_h1,always_noisy,13,8,0.0,0.0,0.0,0.9995585974920687,0.0,1.0,0.0006121847764006816,0.0
ref50_h1,always_p99,1,8,0.014772500196914784,0.015854564797734026,0.875,0.9977756699259055,8.787890411199317e-06,0.9952180892058808,0.001411256322171539,2.1399231400209828e-05
ref50_h1,always_p99,2,8,0.053683734265735694,0.04182329566936551,1.0,0.9994302132235466,8.94892091346522e-06,0.9945710611258465,0.0006946278299437836,2.259454481645662e-05
ref50_h1,always_p99,4,8,0.05702875294166443,0.011913234339443041,1.0,0.9954577799023716,5.1927024993833615e-05,0.9948994013682344,0.0020873247704003006,4.998128179067862e-05
ref50_h1,always_p99,5,8,0.07425271097611041,0.01095220508399375,1.0,0.9834260071411249,0.00021150066901422238,0.9957013606375961,0.005045588884968311,0.00011455207641120069
ref50_h1,always_p99,7,8,0.04047638735149128,0.005718705297082085,1.0,0.9921908407498279,8.876172865535104e-05,0.9950604202175236,0.002899703336879611,6.763090459571686e-05
ref50_h1,always_p99,8,8,0.05049460308485365,0.009310421348896479,1.0,0.9935834928132415,7.705460868888403e-05,0.994974608342166,0.002500182396033779,6.180261152621824e-05
ref50_h1,always_p99,9,8,0.02805163512062503,0.006369799165788842,1.0,0.9973641576933316,2.22970428962882e-05,0.9946495872319061,0.001529030385427177,3.6431997159525054e-05
ref50_h1,always_p99,10,8,0.030259138251078177,0.010278666695235868,1.0,0.9983159353102706,1.2262427042497581e-05,0.9945276421818936,0.0012109533563489094,2.990336497532553e-05
ref50_h1,always_p99,11,8,0.05018489402202331,0.020990727554590072,1.0,0.9989667013750813,1.3493878701711925e-05,0.9944210800819628,0.000945167412282899,2.664391740836436e-05
ref50_h1,always_p99,13,8,0.004044334794700788,0.04580518333259471,0.5,0.9995568879149768,-1.7095770919739461e-06,0.9946551887592154,0.0006095861972426064,2.4570964569647913e-05
ref50_h1,always_physical,1,8,-0.009367219443908503,0.02075766859716066,0.25,0.9977570037091261,-9.878326368215062e-06,0.9992701401716482,0.001413346006302163,6.86882702893854e-06
ref50_h1,always_physical,2,8,-0.13106251731451213,0.09551562630739394,0.0,0.9993917550543023,-2.9509248330922278e-05,0.9999998273371178,0.0006976777222007513,2.902403456461755e-10
ref50_h1,always_physical,4,8,0.3431521602757588,0.022626054796383167,1.0,0.9957918271778974,0.0003859743005196342,0.968499752624852,0.002013686447753571,0.00015756311404402368
ref50_h1,always_physical,5,8,1.1594150442420936,0.20385108221965406,1.0,0.9888474984817717,0.005632992009660873,0.8613521399309083,0.004439297073986381,0.0013708085607504472
ref50_h1,always_physical,7,8,0.8905545570352542,0.1088151775978602,1.0,0.9938095091968422,0.0017074301756697524,0.9165292071693869,0.0026312521658837795,0.000500234127684962
ref50_h1,always_physical,8,8,0.7766745200802356,0.03829903918522288,1.0,0.994654034564564,0.0011475963600113964,0.9354080992471385,0.0022968498815316707,0.00036219531830283813
ref50_h1,always_physical,9,8,0.06728129363425239,0.009492599903316419,1.0,0.9973806999300187,3.883927958332756e-05,0.9943887924620137,0.001523960439953953,3.0207131430870504e-05
ref50_h1,always_physical,10,8,0.002841678305899542,0.017171405111002364,0.625,0.9983028999298683,-7.729533598177518e-07,0.9988727280520499,0.0012148717505624518,8.062829010668793e-06
ref50_h1,always_physical,11,8,-0.06995831029367494,0.04050439829299488,0.0,0.9989287194254113,-2.448807096819272e-05,0.9999994576504732,0.000949808738369029,9.349197793717678e-08
ref50_h1,always_physical,13,8,-0.04188082449310926,0.11206477852855742,0.375,0.9995508989882489,-7.698503819833502e-06,0.9999999558842716,0.0006121847618487664,1.1114974565740177e-10
ref50_h1,lofo_best_hard,1,8,0.014772500196914784,0.015854564797734026,0.875,0.9977756699259055,8.787890411199317e-06,0.9952180892058808,0.001411256322171539,2.1399231400209828e-05
ref50_h1,lofo_best_hard,2,8,0.053683734265735694,0.04182329566936551,1.0,0.9994302132235466,8.94892091346522e-06,0.9945710611258465,0.0006946278299437836,2.259454481645662e-05
ref50_h1,lofo_best_hard,4,8,0.3431521602757588,0.022626054796383167,1.0,0.9957918271778974,0.0003859743005196342,0.968499752624852,0.002013686447753571,0.00015756311404402368
ref50_h1,lofo_best_hard,5,8,1.1594150442420936,0.20385108221965406,1.0,0.9888474984817717,0.005632992009660873,0.8613521399309083,0.004439297073986381,0.0013708085607504472
ref50_h1,lofo_best_hard,7,8,0.8905545570352542,0.1088151775978602,1.0,0.9938095091968422,0.0017074301756697524,0.9165292071693869,0.0026312521658837795,0.000500234127684962
ref50_h1,lofo_best_hard,8,8,0.7766745200802356,0.03829903918522288,1.0,0.994654034564564,0.0011475963600113964,0.9354080992471385,0.0022968498815316707,0.00036219531830283813
ref50_h1,lofo_best_hard,9,8,0.02805163512062503,0.006369799165788842,1.0,0.9973641576933316,2.22970428962882e-05,0.9946495872319061,0.001529030385427177,3.6431997159525054e-05
ref50_h1,lofo_best_hard,10,8,0.002841678305899542,0.017171405111002364,0.625,0.9983028999298683,-7.729533598177518e-07,0.9988727280520499,0.0012148717505624518,8.062829010668793e-06
ref50_h1,lofo_best_hard,11,8,0.05018489402202331,0.020990727554590072,1.0,0.9989667013750813,1.3493878701711925e-05,0.9944210800819628,0.000945167412282899,2.664391740836436e-05
ref50_h1,lofo_best_hard,13,8,0.004044334794700788,0.04580518333259471,0.5,0.9995568879149768,-1.7095770919739461e-06,0.9946551887592154,0.0006095861972426064,2.4570964569647913e-05
ref50_h1,lofo_best_linear,1,8,0.014772500196914784,0.015854564797734026,0.875,0.9977756699259055,8.787890411199317e-06,0.9952180892058808,0.001411256322171539,2.1399231400209828e-05
ref50_h1,lofo_best_linear,2,8,0.053683734265735694,0.04182329566936551,1.0,0.9994302132235466,8.94892091346522e-06,0.9945710611258465,0.0006946278299437836,2.259454481645662e-05
ref50_h1,lofo_best_linear,4,8,0.3431521602757588,0.022626054796383167,1.0,0.9957918271778974,0.0003859743005196342,0.968499752624852,0.002013686447753571,0.00015756311404402368
ref50_h1,lofo_best_linear,5,8,1.1594150442420936,0.20385108221965406,1.0,0.9888474984817717,0.005632992009660873,0.8613521399309083,0.004439297073986381,0.0013708085607504472
ref50_h1,lofo_best_linear,7,8,0.8905545570352542,0.1088151775978602,1.0,0.9938095091968422,0.0017074301756697524,0.9165292071693869,0.0026312521658837795,0.000500234127684962
ref50_h1,lofo_best_linear,8,8,0.7766745200802356,0.03829903918522288,1.0,0.994654034564564,0.0011475963600113964,0.9354080992471385,0.0022968498815316707,0.00036219531830283813
ref50_h1,lofo_best_linear,9,8,0.059806205357872066,0.0026203559330871193,1.0,0.9973792640126857,3.740336225034613e-05,0.994473662070216,0.0015261263761203736,2.747792973423202e-05
ref50_h1,lofo_best_linear,10,8,0.031040206691694827,0.009575155056710352,1.0,0.9983162609831346,1.2588099906507555e-05,0.9946359429726731,0.0012110445968573913,2.9165845035095117e-05
ref50_h1,lofo_best_linear,11,8,0.05018489402202331,0.020990727554590072,1.0,0.9989667013750813,1.3493878701711925e-05,0.9944210800819628,0.000945167412282899,2.664391740836436e-05
ref50_h1,lofo_best_linear,13,8,0.004044334794700788,0.04580518333259471,0.5,0.9995568879149768,-1.7095770919739461e-06,0.9946551887592154,0.0006095861972426064,2.4570964569647913e-05
ref50_h2,always_noisy,1,8,0.0,0.0,0.0,0.9983574388452324,0.0,1.0,0.0012063051690347493,0.0
ref50_h2,always_noisy,2,8,0.0,0.0,0.0,0.9994299375618421,0.0,1.0,0.0006932520336704329,0.0
ref50_h2,always_noisy,4,8,0.0,0.0,0.0,0.9956143358044451,0.0,1.0,0.0020102251728530973,0.0
ref50_h2,always_noisy,5,8,0.0,0.0,0.0,0.984228559301839,0.0,1.0,0.004356640158221126,0.0
ref50_h2,always_noisy,7,8,0.0,0.0,0.0,0.9924228620633828,0.0,1.0,0.002725226047914475,0.0
ref50_h2,always_noisy,8,8,0.0,0.0,0.0,0.9936551045709685,0.0,1.0,0.0024326818238478154,0.0
ref50_h2,always_noisy,9,8,0.0,0.0,0.0,0.997375158766755,0.0,1.0,0.0015233305020956323,0.0
ref50_h2,always_noisy,10,8,0.0,0.0,0.0,0.9983159046092902,0.0,1.0,0.001211944516398944,0.0
ref50_h2,always_noisy,11,8,0.0,0.0,0.0,0.9989554805554497,0.0,1.0,0.0009500043161096983,0.0
ref50_h2,always_noisy,13,8,0.0,0.0,0.0,0.9995579780425929,0.0,1.0,0.0006121772385085933,0.0
ref50_h2,always_p99,1,8,0.022905049353909135,0.02007046424097929,0.875,0.9983654272996887,7.98845445623697e-06,0.9952180892058808,0.001201465041958727,2.1399231400209828e-05
ref50_h2,always_p99,2,8,0.060545933218826065,0.04211060792768704,1.0,0.9994401676328103,1.0230070968175742e-05,0.9945710611258465,0.0006901343149365857,2.259454481645662e-05
ref50_h2,always_p99,4,8,0.03867210609606797,0.012549497002456632,1.0,0.9956564107968084,4.207499236347223e-05,0.9948994013682344,0.001998856198042631,4.998128179067862e-05
ref50_h2,always_p99,5,8,0.06300311601545783,0.006916630374258314,1.0,0.9844315615844557,0.00020300228261663222,0.9957013606375961,0.004329413583036512,0.00011455207641120069
ref50_h2,always_p99,7,8,0.04671162324040257,0.005784339200233254,1.0,0.9925140794221099,9.121735872702486e-05,0.9950604202175236,0.0027096822450403124,6.763090459571686e-05
ref50_h2,always_p99,8,8,0.04353643497752735,0.010228835845296182,1.0,0.9937272107662194,7.210619525083173e-05,0.994974608342166,0.0024183418427128345,6.180261152621824e-05
ref50_h2,always_p99,9,8,0.036347000495190684,0.0064823183696408404,1.0,0.9974002502112812,2.5091444526323392e-05,0.9946495872319061,0.0015155097062233835,3.6431997159525054e-05
ref50_h2,always_p99,10,8,0.023607352557783123,0.010373445624381531,1.0,0.9983251394682771,9.23485898687848e-06,0.9945276421818936,0.0012057848798576742,2.990336497532553e-05
ref50_h2,always_p99,11,8,0.03273759388086983,0.021287337562048217,1.0,0.9989637931523855,8.312596935927674e-06,0.9944210800819628,0.0009455284380237572,2.664391740836436e-05
ref50_h2,always_p99,13,8,-0.0014996045406716618,0.045680556921442066,0.5,0.9995552537575971,-2.7242849957864745e-06,0.9946551887592154,0.0006095781864132732,2.4570964569647913e-05
ref50_h2,always_physical,1,8,-0.004483619002953354,0.027560628617748086,0.375,0.9983536526231374,-3.7862220950007908e-06,0.9992701401716482,0.0012049018841935322,6.86882702893854e-06
ref50_h2,always_physical,2,8,-0.1452485088871729,0.0957681489805831,0.0,0.9993976679254013,-3.226963644081815e-05,0.9999998273371178,0.0006932518663234077,2.902403456461755e-10
ref50_h2,always_physical,4,8,0.3961336143732517,0.01927045035591321,1.0,0.996013884555924,0.0003995487514789481,0.968499752624852,0.0019200103270122781,0.00015756311404402368
ref50_h2,always_physical,5,8,1.6627105503496544,0.22697630491430498,1.0,0.9898846301292252,0.005656070827386256,0.8613521399309083,0.0036000267136842012,0.0013708085607504472
ref50_h2,always_physical,7,8,1.0345518409598196,0.0954002404835875,1.0,0.9941307113972413,0.001707849333858355,0.9165292071693869,0.0024185446673072875,0.000500234127684962
